PDB	OEF	-0.635	0.29474215	6.900176589
PDB	OEE	-0.635	0.29474215	6.900176589
PDB	CDW	0	0.456884852	1.642169424
PDB	CDX	0	0.563384105	0.379557318
PDB	CDY	0.27	0.377270427	1.623473274
PDB	OEA	-0.635	0.29474215	6.900176589
PDB	ODZ	-0.635	0.29474215	6.900176589
PDB	CDR	0	0.456884852	1.642169424
PDB	CDS	0	0.563384105	0.379557318
PDB	CDT	0.27	0.377270427	1.623473274
PDB	ODV	-0.635	0.29474215	6.900176589
PDB	ODU	-0.635	0.29474215	6.900176589
PDB	CDM	0	0.456884852	1.642169424
PDB	CDN	0	0.563384105	0.379557318
PDB	CDO	0.27	0.377270427	1.623473274
PDB	ODQ	-0.635	0.29474215	6.900176589
PDB	ODP	-0.635	0.29474215	6.900176589
PDB	CDH	0	0.456884852	1.642169424
PDB	CDI	0	0.563384105	0.379557318
PDB	CDJ	0.27	0.377270427	1.623473274
PDB	ODL	-0.635	0.29474215	6.900176589
PDB	ODK	-0.635	0.29474215	6.900176589
PDB	CDC	0	0.456884852	1.642169424
PDB	CDD	0	0.563384105	0.379557318
PDB	CDE	0.27	0.377270427	1.623473274
PDB	ODG	-0.635	0.29474215	6.900176589
PDB	ODF	-0.635	0.29474215	6.900176589
PDB	CCX	0	0.456884852	1.642169424
PDB	CCY	0	0.563384105	0.379557318
PDB	CCZ	0.27	0.377270427	1.623473274
PDB	ODB	-0.635	0.29474215	6.900176589
PDB	ODA	-0.635	0.29474215	6.900176589
PDB	CCS	0	0.456884852	1.642169424
PDB	CCT	0	0.563384105	0.379557318
PDB	CCU	0.27	0.377270427	1.623473274
PDB	OCW	-0.635	0.29474215	6.900176589
PDB	OCV	-0.635	0.29474215	6.900176589
PDB	CCN	0	0.456884852	1.642169424
PDB	CCO	0	0.563384105	0.379557318
PDB	CCP	0.27	0.377270427	1.623473274
PDB	OCR	-0.635	0.29474215	6.900176589
PDB	OCQ	-0.635	0.29474215	6.900176589
PDB	CCI	0	0.456884852	1.642169424
PDB	CCJ	0	0.563384105	0.379557318
PDB	CCK	0.27	0.377270427	1.623473274
PDB	OCM	-0.635	0.29474215	6.900176589
PDB	OCL	-0.635	0.29474215	6.900176589
PDB	CCD	0	0.456884852	1.642169424
PDB	CCE	0	0.563384105	0.379557318
PDB	CCF	0.27	0.377270427	1.623473274
PDB	OCH	-0.635	0.29474215	6.900176589
PDB	OCG	-0.635	0.29474215	6.900176589
PDB	CBY	0	0.456884852	1.642169424
PDB	CBZ	0	0.563384105	0.379557318
PDB	CCA	0.27	0.377270427	1.623473274
PDB	OCC	-0.635	0.29474215	6.900176589
PDB	OCB	-0.635	0.29474215	6.900176589
PDB	CBT	0	0.456884852	1.642169424
PDB	CBU	0	0.563384105	0.379557318
PDB	CBV	0.27	0.377270427	1.623473274
PDB	OBX	-0.635	0.29474215	6.900176589
PDB	OBW	-0.635	0.29474215	6.900176589
PDB	CBO	0	0.456884852	1.642169424
PDB	CBP	0	0.563384105	0.379557318
PDB	CBQ	0.27	0.377270427	1.623473274
PDB	OBS	-0.635	0.29474215	6.900176589
PDB	OBR	-0.635	0.29474215	6.900176589
PDB	CBJ	0	0.456884852	1.642169424
PDB	CBK	0	0.563384105	0.379557318
PDB	CBL	0.27	0.377270427	1.623473274
PDB	OBN	-0.635	0.29474215	6.900176589
PDB	OBM	-0.635	0.29474215	6.900176589
PDB	CBE	0	0.456884852	1.642169424
PDB	CBF	0	0.563384105	0.379557318
PDB	CBG	0.27	0.377270427	1.623473274
PDB	OBI	-0.635	0.29474215	6.900176589
PDB	OBH	-0.635	0.29474215	6.900176589
PDB	CAZ	0	0.456884852	1.642169424
PDB	CBA	0	0.563384105	0.379557318
PDB	CBB	0.27	0.377270427	1.623473274
PDB	OBD	-0.635	0.29474215	6.900176589
PDB	OBC	-0.635	0.29474215	6.900176589
PDB	CAU	0	0.456884852	1.642169424
PDB	CAV	0	0.563384105	0.379557318
PDB	CAW	0.27	0.377270427	1.623473274
PDB	OAY	-0.635	0.29474215	6.900176589
PDB	OAX	-0.635	0.29474215	6.900176589
PDB	CAP	0	0.456884852	1.642169424
PDB	CAQ	0	0.563384105	0.379557318
PDB	CAR	0.27	0.377270427	1.623473274
PDB	OAT	-0.635	0.29474215	6.900176589
PDB	OAS	-0.635	0.29474215	6.900176589
PDB	CAK	0	0.456884852	1.642169424
PDB	CAL	0	0.563384105	0.379557318
PDB	CAM	0.27	0.377270427	1.623473274
PDB	OAO	-0.635	0.29474215	6.900176589
PDB	OAN	-0.635	0.29474215	6.900176589
PDB	CAF	0	0.456884852	1.642169424
PDB	CAG	0	0.563384105	0.379557318
PDB	CAH	0.27	0.377270427	1.623473274
PDB	OAJ	-0.635	0.29474215	6.900176589
PDB	OAI	-0.635	0.29474215	6.900176589
PDB	CAA	0	0.456884852	1.642169424
PDB	CAB	0	0.456884852	1.642169424
PDB	CAC	0.27	0.377270427	1.623473274
PDB	OAE	-0.635	0.29474215	6.900176589
PDB	OAD	-0.635	0.29474215	6.900176589
NA  NA +1 0.28907386 0.246996119


